date,Toothache,isPartial,state,symptom
2005-01-01,30,False,CA,Toothache
2005-02-01,22,False,CA,Toothache
2005-03-01,22,False,CA,Toothache
2005-04-01,19,False,CA,Toothache
2005-05-01,49,False,CA,Toothache
2005-06-01,24,False,CA,Toothache
2005-07-01,24,False,CA,Toothache
2005-08-01,49,False,CA,Toothache
2005-09-01,25,False,CA,Toothache
2005-10-01,32,False,CA,Toothache
2005-11-01,24,False,CA,Toothache
2005-12-01,25,False,CA,Toothache
2006-01-01,18,False,CA,Toothache
2006-02-01,27,False,CA,Toothache
2006-03-01,27,False,CA,Toothache
2006-04-01,28,False,CA,Toothache
2006-05-01,35,False,CA,Toothache
2006-06-01,21,False,CA,Toothache
2006-07-01,22,False,CA,Toothache
2006-08-01,29,False,CA,Toothache
2006-09-01,26,False,CA,Toothache
2006-10-01,19,False,CA,Toothache
2006-11-01,36,False,CA,Toothache
2006-12-01,26,False,CA,Toothache
2007-01-01,20,False,CA,Toothache
2007-02-01,36,False,CA,Toothache
2007-03-01,36,False,CA,Toothache
2007-04-01,25,False,CA,Toothache
2007-05-01,28,False,CA,Toothache
2007-06-01,23,False,CA,Toothache
2007-07-01,29,False,CA,Toothache
2007-08-01,27,False,CA,Toothache
2007-09-01,24,False,CA,Toothache
2007-10-01,33,False,CA,Toothache
2007-11-01,30,False,CA,Toothache
2007-12-01,36,False,CA,Toothache
2008-01-01,19,False,CA,Toothache
2008-02-01,21,False,CA,Toothache
2008-03-01,34,False,CA,Toothache
2008-04-01,24,False,CA,Toothache
2008-05-01,27,False,CA,Toothache
2008-06-01,32,False,CA,Toothache
2008-07-01,24,False,CA,Toothache
2008-08-01,28,False,CA,Toothache
2008-09-01,27,False,CA,Toothache
2008-10-01,29,False,CA,Toothache
2008-11-01,20,False,CA,Toothache
2008-12-01,36,False,CA,Toothache
2009-01-01,29,False,CA,Toothache
2009-02-01,33,False,CA,Toothache
2009-03-01,30,False,CA,Toothache
2009-04-01,28,False,CA,Toothache
2009-05-01,28,False,CA,Toothache
2009-06-01,35,False,CA,Toothache
2009-07-01,34,False,CA,Toothache
2009-08-01,25,False,CA,Toothache
2009-09-01,24,False,CA,Toothache
2009-10-01,25,False,CA,Toothache
2009-11-01,29,False,CA,Toothache
2009-12-01,34,False,CA,Toothache
2010-01-01,25,False,CA,Toothache
2010-02-01,28,False,CA,Toothache
2010-03-01,25,False,CA,Toothache
2010-04-01,27,False,CA,Toothache
2010-05-01,32,False,CA,Toothache
2010-06-01,34,False,CA,Toothache
2010-07-01,26,False,CA,Toothache
2010-08-01,26,False,CA,Toothache
2010-09-01,31,False,CA,Toothache
2010-10-01,26,False,CA,Toothache
2010-11-01,40,False,CA,Toothache
2010-12-01,39,False,CA,Toothache
2011-01-01,64,False,CA,Toothache
2011-02-01,51,False,CA,Toothache
2011-03-01,59,False,CA,Toothache
2011-04-01,52,False,CA,Toothache
2011-05-01,56,False,CA,Toothache
2011-06-01,67,False,CA,Toothache
2011-07-01,63,False,CA,Toothache
2011-08-01,58,False,CA,Toothache
2011-09-01,71,False,CA,Toothache
2011-10-01,70,False,CA,Toothache
2011-11-01,70,False,CA,Toothache
2011-12-01,67,False,CA,Toothache
2012-01-01,73,False,CA,Toothache
2012-02-01,67,False,CA,Toothache
2012-03-01,70,False,CA,Toothache
2012-04-01,66,False,CA,Toothache
2012-05-01,72,False,CA,Toothache
2012-06-01,71,False,CA,Toothache
2012-07-01,69,False,CA,Toothache
2012-08-01,64,False,CA,Toothache
2012-09-01,69,False,CA,Toothache
2012-10-01,68,False,CA,Toothache
2012-11-01,76,False,CA,Toothache
2012-12-01,72,False,CA,Toothache
2013-01-01,83,False,CA,Toothache
2013-02-01,76,False,CA,Toothache
2013-03-01,75,False,CA,Toothache
2013-04-01,68,False,CA,Toothache
2013-05-01,69,False,CA,Toothache
2013-06-01,85,False,CA,Toothache
2013-07-01,83,False,CA,Toothache
2013-08-01,73,False,CA,Toothache
2013-09-01,72,False,CA,Toothache
2013-10-01,72,False,CA,Toothache
2013-11-01,82,False,CA,Toothache
2013-12-01,79,False,CA,Toothache
2014-01-01,69,False,CA,Toothache
2014-02-01,85,False,CA,Toothache
2014-03-01,79,False,CA,Toothache
2014-04-01,70,False,CA,Toothache
2014-05-01,77,False,CA,Toothache
2014-06-01,80,False,CA,Toothache
2014-07-01,81,False,CA,Toothache
2014-08-01,75,False,CA,Toothache
2014-09-01,80,False,CA,Toothache
2014-10-01,64,False,CA,Toothache
2014-11-01,75,False,CA,Toothache
2014-12-01,79,False,CA,Toothache
2015-01-01,82,False,CA,Toothache
2015-02-01,81,False,CA,Toothache
2015-03-01,80,False,CA,Toothache
2015-04-01,78,False,CA,Toothache
2015-05-01,81,False,CA,Toothache
2015-06-01,70,False,CA,Toothache
2015-07-01,79,False,CA,Toothache
2015-08-01,72,False,CA,Toothache
2015-09-01,63,False,CA,Toothache
2015-10-01,72,False,CA,Toothache
2015-11-01,71,False,CA,Toothache
2015-12-01,83,False,CA,Toothache
2016-01-01,77,False,CA,Toothache
2016-02-01,79,False,CA,Toothache
2016-03-01,76,False,CA,Toothache
2016-04-01,85,False,CA,Toothache
2016-05-01,79,False,CA,Toothache
2016-06-01,79,False,CA,Toothache
2016-07-01,81,False,CA,Toothache
2016-08-01,80,False,CA,Toothache
2016-09-01,83,False,CA,Toothache
2016-10-01,77,False,CA,Toothache
2016-11-01,82,False,CA,Toothache
2016-12-01,85,False,CA,Toothache
2017-01-01,83,False,CA,Toothache
2017-02-01,91,False,CA,Toothache
2017-03-01,87,False,CA,Toothache
2017-04-01,90,False,CA,Toothache
2017-05-01,90,False,CA,Toothache
2017-06-01,91,False,CA,Toothache
2017-07-01,91,False,CA,Toothache
2017-08-01,83,False,CA,Toothache
2017-09-01,87,False,CA,Toothache
2017-10-01,77,False,CA,Toothache
2017-11-01,88,False,CA,Toothache
2017-12-01,91,False,CA,Toothache
2018-01-01,94,False,CA,Toothache
2018-02-01,99,False,CA,Toothache
2018-03-01,92,False,CA,Toothache
2018-04-01,91,False,CA,Toothache
2018-05-01,83,False,CA,Toothache
2018-06-01,90,False,CA,Toothache
2018-07-01,100,False,CA,Toothache
2018-08-01,84,False,CA,Toothache
2018-09-01,81,True,CA,Toothache
date,Toothache,isPartial,state,symptom
2004-01-01,55,False,CO,Toothache
2004-02-01,0,False,CO,Toothache
2004-03-01,0,False,CO,Toothache
2004-04-01,0,False,CO,Toothache
2004-05-01,100,False,CO,Toothache
2004-06-01,52,False,CO,Toothache
2004-07-01,0,False,CO,Toothache
2004-08-01,0,False,CO,Toothache
2004-09-01,44,False,CO,Toothache
2004-10-01,46,False,CO,Toothache
2004-11-01,0,False,CO,Toothache
2004-12-01,0,False,CO,Toothache
2005-01-01,38,False,CO,Toothache
2005-02-01,0,False,CO,Toothache
2005-03-01,0,False,CO,Toothache
2005-04-01,38,False,CO,Toothache
2005-05-01,34,False,CO,Toothache
2005-06-01,0,False,CO,Toothache
2005-07-01,0,False,CO,Toothache
2005-08-01,32,False,CO,Toothache
2005-09-01,0,False,CO,Toothache
2005-10-01,27,False,CO,Toothache
2005-11-01,28,False,CO,Toothache
2005-12-01,40,False,CO,Toothache
2006-01-01,24,False,CO,Toothache
2006-02-01,25,False,CO,Toothache
2006-03-01,22,False,CO,Toothache
2006-04-01,45,False,CO,Toothache
2006-05-01,0,False,CO,Toothache
2006-06-01,23,False,CO,Toothache
2006-07-01,32,False,CO,Toothache
2006-08-01,19,False,CO,Toothache
2006-09-01,20,False,CO,Toothache
2006-10-01,27,False,CO,Toothache
2006-11-01,18,False,CO,Toothache
2006-12-01,26,False,CO,Toothache
2007-01-01,0,False,CO,Toothache
2007-02-01,33,False,CO,Toothache
2007-03-01,30,False,CO,Toothache
2007-04-01,15,False,CO,Toothache
2007-05-01,14,False,CO,Toothache
2007-06-01,15,False,CO,Toothache
2007-07-01,28,False,CO,Toothache
2007-08-01,44,False,CO,Toothache
2007-09-01,19,False,CO,Toothache
2007-10-01,23,False,CO,Toothache
2007-11-01,23,False,CO,Toothache
2007-12-01,24,False,CO,Toothache
2008-01-01,21,False,CO,Toothache
2008-02-01,27,False,CO,Toothache
2008-03-01,20,False,CO,Toothache
2008-04-01,38,False,CO,Toothache
2008-05-01,41,False,CO,Toothache
2008-06-01,34,False,CO,Toothache
2008-07-01,37,False,CO,Toothache
2008-08-01,20,False,CO,Toothache
2008-09-01,28,False,CO,Toothache
2008-10-01,28,False,CO,Toothache
2008-11-01,14,False,CO,Toothache
2008-12-01,26,False,CO,Toothache
2009-01-01,38,False,CO,Toothache
2009-02-01,33,False,CO,Toothache
2009-03-01,30,False,CO,Toothache
2009-04-01,30,False,CO,Toothache
2009-05-01,41,False,CO,Toothache
2009-06-01,43,False,CO,Toothache
2009-07-01,44,False,CO,Toothache
2009-08-01,38,False,CO,Toothache
2009-09-01,14,False,CO,Toothache
2009-10-01,18,False,CO,Toothache
2009-11-01,42,False,CO,Toothache
2009-12-01,23,False,CO,Toothache
2010-01-01,26,False,CO,Toothache
2010-02-01,44,False,CO,Toothache
2010-03-01,16,False,CO,Toothache
2010-04-01,34,False,CO,Toothache
2010-05-01,56,False,CO,Toothache
2010-06-01,34,False,CO,Toothache
2010-07-01,45,False,CO,Toothache
2010-08-01,51,False,CO,Toothache
2010-09-01,25,False,CO,Toothache
2010-10-01,41,False,CO,Toothache
2010-11-01,40,False,CO,Toothache
2010-12-01,62,False,CO,Toothache
2011-01-01,41,False,CO,Toothache
2011-02-01,44,False,CO,Toothache
2011-03-01,45,False,CO,Toothache
2011-04-01,48,False,CO,Toothache
2011-05-01,37,False,CO,Toothache
2011-06-01,45,False,CO,Toothache
2011-07-01,47,False,CO,Toothache
2011-08-01,38,False,CO,Toothache
2011-09-01,41,False,CO,Toothache
2011-10-01,49,False,CO,Toothache
2011-11-01,70,False,CO,Toothache
2011-12-01,47,False,CO,Toothache
2012-01-01,34,False,CO,Toothache
2012-02-01,43,False,CO,Toothache
2012-03-01,51,False,CO,Toothache
2012-04-01,49,False,CO,Toothache
2012-05-01,62,False,CO,Toothache
2012-06-01,55,False,CO,Toothache
2012-07-01,53,False,CO,Toothache
2012-08-01,52,False,CO,Toothache
2012-09-01,42,False,CO,Toothache
2012-10-01,67,False,CO,Toothache
2012-11-01,61,False,CO,Toothache
2012-12-01,56,False,CO,Toothache
2013-01-01,65,False,CO,Toothache
2013-02-01,59,False,CO,Toothache
2013-03-01,43,False,CO,Toothache
2013-04-01,62,False,CO,Toothache
2013-05-01,59,False,CO,Toothache
2013-06-01,62,False,CO,Toothache
2013-07-01,47,False,CO,Toothache
2013-08-01,51,False,CO,Toothache
2013-09-01,65,False,CO,Toothache
2013-10-01,63,False,CO,Toothache
2013-11-01,68,False,CO,Toothache
2013-12-01,62,False,CO,Toothache
2014-01-01,57,False,CO,Toothache
2014-02-01,66,False,CO,Toothache
2014-03-01,73,False,CO,Toothache
2014-04-01,52,False,CO,Toothache
2014-05-01,72,False,CO,Toothache
2014-06-01,68,False,CO,Toothache
2014-07-01,66,False,CO,Toothache
2014-08-01,72,False,CO,Toothache
2014-09-01,50,False,CO,Toothache
2014-10-01,78,False,CO,Toothache
2014-11-01,42,False,CO,Toothache
2014-12-01,62,False,CO,Toothache
2015-01-01,57,False,CO,Toothache
2015-02-01,57,False,CO,Toothache
2015-03-01,59,False,CO,Toothache
2015-04-01,59,False,CO,Toothache
2015-05-01,39,False,CO,Toothache
2015-06-01,40,False,CO,Toothache
2015-07-01,52,False,CO,Toothache
2015-08-01,48,False,CO,Toothache
2015-09-01,60,False,CO,Toothache
2015-10-01,48,False,CO,Toothache
2015-11-01,56,False,CO,Toothache
2015-12-01,64,False,CO,Toothache
2016-01-01,70,False,CO,Toothache
2016-02-01,45,False,CO,Toothache
2016-03-01,60,False,CO,Toothache
2016-04-01,61,False,CO,Toothache
2016-05-01,74,False,CO,Toothache
2016-06-01,56,False,CO,Toothache
2016-07-01,47,False,CO,Toothache
2016-08-01,47,False,CO,Toothache
2016-09-01,43,False,CO,Toothache
2016-10-01,56,False,CO,Toothache
2016-11-01,59,False,CO,Toothache
2016-12-01,67,False,CO,Toothache
2017-01-01,63,False,CO,Toothache
2017-02-01,56,False,CO,Toothache
2017-03-01,74,False,CO,Toothache
2017-04-01,63,False,CO,Toothache
2017-05-01,59,False,CO,Toothache
2017-06-01,57,False,CO,Toothache
2017-07-01,48,False,CO,Toothache
2017-08-01,45,False,CO,Toothache
2017-09-01,53,False,CO,Toothache
2017-10-01,55,False,CO,Toothache
2017-11-01,71,False,CO,Toothache
2017-12-01,67,False,CO,Toothache
2018-01-01,73,False,CO,Toothache
2018-02-01,67,False,CO,Toothache
2018-03-01,63,False,CO,Toothache
2018-04-01,72,False,CO,Toothache
2018-05-01,62,False,CO,Toothache
2018-06-01,66,False,CO,Toothache
2018-07-01,57,False,CO,Toothache
2018-08-01,59,False,CO,Toothache
2018-09-01,65,True,CO,Toothache
date,Toothache,isPartial,state,symptom
2004-01-01,0,False,CT,Toothache
2004-02-01,52,False,CT,Toothache
2004-03-01,0,False,CT,Toothache
2004-04-01,100,False,CT,Toothache
2004-05-01,44,False,CT,Toothache
2004-06-01,46,False,CT,Toothache
2004-07-01,0,False,CT,Toothache
2004-08-01,44,False,CT,Toothache
2004-09-01,0,False,CT,Toothache
2004-10-01,0,False,CT,Toothache
2004-11-01,0,False,CT,Toothache
2004-12-01,0,False,CT,Toothache
2005-01-01,49,False,CT,Toothache
2005-02-01,34,False,CT,Toothache
2005-03-01,58,False,CT,Toothache
2005-04-01,34,False,CT,Toothache
2005-05-01,0,False,CT,Toothache
2005-06-01,31,False,CT,Toothache
2005-07-01,0,False,CT,Toothache
2005-08-01,30,False,CT,Toothache
2005-09-01,26,False,CT,Toothache
2005-10-01,0,False,CT,Toothache
2005-11-01,0,False,CT,Toothache
2005-12-01,23,False,CT,Toothache
2006-01-01,21,False,CT,Toothache
2006-02-01,21,False,CT,Toothache
2006-03-01,19,False,CT,Toothache
2006-04-01,0,False,CT,Toothache
2006-05-01,0,False,CT,Toothache
2006-06-01,19,False,CT,Toothache
2006-07-01,20,False,CT,Toothache
2006-08-01,0,False,CT,Toothache
2006-09-01,52,False,CT,Toothache
2006-10-01,15,False,CT,Toothache
2006-11-01,15,False,CT,Toothache
2006-12-01,15,False,CT,Toothache
2007-01-01,13,False,CT,Toothache
2007-02-01,41,False,CT,Toothache
2007-03-01,12,False,CT,Toothache
2007-04-01,31,False,CT,Toothache
2007-05-01,17,False,CT,Toothache
2007-06-01,26,False,CT,Toothache
2007-07-01,0,False,CT,Toothache
2007-08-01,12,False,CT,Toothache
2007-09-01,11,False,CT,Toothache
2007-10-01,20,False,CT,Toothache
2007-11-01,41,False,CT,Toothache
2007-12-01,32,False,CT,Toothache
2008-01-01,29,False,CT,Toothache
2008-02-01,15,False,CT,Toothache
2008-03-01,10,False,CT,Toothache
2008-04-01,10,False,CT,Toothache
2008-05-01,19,False,CT,Toothache
2008-06-01,10,False,CT,Toothache
2008-07-01,16,False,CT,Toothache
2008-08-01,11,False,CT,Toothache
2008-09-01,24,False,CT,Toothache
2008-10-01,30,False,CT,Toothache
2008-11-01,14,False,CT,Toothache
2008-12-01,14,False,CT,Toothache
2009-01-01,13,False,CT,Toothache
2009-02-01,9,False,CT,Toothache
2009-03-01,8,False,CT,Toothache
2009-04-01,13,False,CT,Toothache
2009-05-01,26,False,CT,Toothache
2009-06-01,18,False,CT,Toothache
2009-07-01,14,False,CT,Toothache
2009-08-01,31,False,CT,Toothache
2009-09-01,29,False,CT,Toothache
2009-10-01,20,False,CT,Toothache
2009-11-01,12,False,CT,Toothache
2009-12-01,28,False,CT,Toothache
2010-01-01,23,False,CT,Toothache
2010-02-01,16,False,CT,Toothache
2010-03-01,19,False,CT,Toothache
2010-04-01,16,False,CT,Toothache
2010-05-01,25,False,CT,Toothache
2010-06-01,22,False,CT,Toothache
2010-07-01,30,False,CT,Toothache
2010-08-01,8,False,CT,Toothache
2010-09-01,27,False,CT,Toothache
2010-10-01,11,False,CT,Toothache
2010-11-01,22,False,CT,Toothache
2010-12-01,36,False,CT,Toothache
2011-01-01,27,False,CT,Toothache
2011-02-01,12,False,CT,Toothache
2011-03-01,29,False,CT,Toothache
2011-04-01,21,False,CT,Toothache
2011-05-01,18,False,CT,Toothache
2011-06-01,24,False,CT,Toothache
2011-07-01,20,False,CT,Toothache
2011-08-01,23,False,CT,Toothache
2011-09-01,24,False,CT,Toothache
2011-10-01,25,False,CT,Toothache
2011-11-01,20,False,CT,Toothache
2011-12-01,26,False,CT,Toothache
2012-01-01,34,False,CT,Toothache
2012-02-01,39,False,CT,Toothache
2012-03-01,37,False,CT,Toothache
2012-04-01,20,False,CT,Toothache
2012-05-01,19,False,CT,Toothache
2012-06-01,24,False,CT,Toothache
2012-07-01,23,False,CT,Toothache
2012-08-01,31,False,CT,Toothache
2012-09-01,26,False,CT,Toothache
2012-10-01,23,False,CT,Toothache
2012-11-01,28,False,CT,Toothache
2012-12-01,62,False,CT,Toothache
2013-01-01,36,False,CT,Toothache
2013-02-01,32,False,CT,Toothache
2013-03-01,33,False,CT,Toothache
2013-04-01,24,False,CT,Toothache
2013-05-01,26,False,CT,Toothache
2013-06-01,31,False,CT,Toothache
2013-07-01,50,False,CT,Toothache
2013-08-01,40,False,CT,Toothache
2013-09-01,34,False,CT,Toothache
2013-10-01,26,False,CT,Toothache
2013-11-01,33,False,CT,Toothache
2013-12-01,24,False,CT,Toothache
2014-01-01,31,False,CT,Toothache
2014-02-01,20,False,CT,Toothache
2014-03-01,17,False,CT,Toothache
2014-04-01,19,False,CT,Toothache
2014-05-01,29,False,CT,Toothache
2014-06-01,15,False,CT,Toothache
2014-07-01,51,False,CT,Toothache
2014-08-01,24,False,CT,Toothache
2014-09-01,27,False,CT,Toothache
2014-10-01,40,False,CT,Toothache
2014-11-01,30,False,CT,Toothache
2014-12-01,32,False,CT,Toothache
2015-01-01,35,False,CT,Toothache
2015-02-01,39,False,CT,Toothache
2015-03-01,20,False,CT,Toothache
2015-04-01,34,False,CT,Toothache
2015-05-01,28,False,CT,Toothache
2015-06-01,23,False,CT,Toothache
2015-07-01,25,False,CT,Toothache
2015-08-01,33,False,CT,Toothache
2015-09-01,26,False,CT,Toothache
2015-10-01,27,False,CT,Toothache
2015-11-01,34,False,CT,Toothache
2015-12-01,20,False,CT,Toothache
2016-01-01,26,False,CT,Toothache
2016-02-01,36,False,CT,Toothache
2016-03-01,32,False,CT,Toothache
2016-04-01,42,False,CT,Toothache
2016-05-01,31,False,CT,Toothache
2016-06-01,27,False,CT,Toothache
2016-07-01,45,False,CT,Toothache
2016-08-01,50,False,CT,Toothache
2016-09-01,37,False,CT,Toothache
2016-10-01,37,False,CT,Toothache
2016-11-01,36,False,CT,Toothache
2016-12-01,36,False,CT,Toothache
2017-01-01,39,False,CT,Toothache
2017-02-01,44,False,CT,Toothache
2017-03-01,38,False,CT,Toothache
2017-04-01,37,False,CT,Toothache
2017-05-01,35,False,CT,Toothache
2017-06-01,35,False,CT,Toothache
2017-07-01,40,False,CT,Toothache
2017-08-01,36,False,CT,Toothache
2017-09-01,28,False,CT,Toothache
2017-10-01,50,False,CT,Toothache
2017-11-01,37,False,CT,Toothache
2017-12-01,40,False,CT,Toothache
2018-01-01,35,False,CT,Toothache
2018-02-01,37,False,CT,Toothache
2018-03-01,34,False,CT,Toothache
2018-04-01,40,False,CT,Toothache
2018-05-01,49,False,CT,Toothache
2018-06-01,35,False,CT,Toothache
2018-07-01,29,False,CT,Toothache
2018-08-01,40,False,CT,Toothache
2018-09-01,36,True,CT,Toothache
date,Toothache,isPartial,state,symptom
2004-01-01,0,False,DC,Toothache
2004-02-01,0,False,DC,Toothache
2004-03-01,56,False,DC,Toothache
2004-04-01,0,False,DC,Toothache
2004-05-01,0,False,DC,Toothache
2004-06-01,38,False,DC,Toothache
2004-07-01,39,False,DC,Toothache
2004-08-01,74,False,DC,Toothache
2004-09-01,71,False,DC,Toothache
2004-10-01,38,False,DC,Toothache
2004-11-01,0,False,DC,Toothache
2004-12-01,36,False,DC,Toothache
2005-01-01,0,False,DC,Toothache
2005-02-01,0,False,DC,Toothache
2005-03-01,0,False,DC,Toothache
2005-04-01,100,False,DC,Toothache
2005-05-01,59,False,DC,Toothache
2005-06-01,86,False,DC,Toothache
2005-07-01,56,False,DC,Toothache
2005-08-01,0,False,DC,Toothache
2005-09-01,52,False,DC,Toothache
2005-10-01,24,False,DC,Toothache
2005-11-01,50,False,DC,Toothache
2005-12-01,47,False,DC,Toothache
2006-01-01,43,False,DC,Toothache
2006-02-01,44,False,DC,Toothache
2006-03-01,19,False,DC,Toothache
2006-04-01,21,False,DC,Toothache
2006-05-01,0,False,DC,Toothache
2006-06-01,19,False,DC,Toothache
2006-07-01,19,False,DC,Toothache
2006-08-01,17,False,DC,Toothache
2006-09-01,0,False,DC,Toothache
2006-10-01,16,False,DC,Toothache
2006-11-01,33,False,DC,Toothache
2006-12-01,16,False,DC,Toothache
2007-01-01,27,False,DC,Toothache
2007-02-01,14,False,DC,Toothache
2007-03-01,0,False,DC,Toothache
2007-04-01,38,False,DC,Toothache
2007-05-01,11,False,DC,Toothache
2007-06-01,12,False,DC,Toothache
2007-07-01,21,False,DC,Toothache
2007-08-01,10,False,DC,Toothache
2007-09-01,41,False,DC,Toothache
2007-10-01,32,False,DC,Toothache
2007-11-01,18,False,DC,Toothache
2007-12-01,18,False,DC,Toothache
2008-01-01,28,False,DC,Toothache
2008-02-01,21,False,DC,Toothache
2008-03-01,28,False,DC,Toothache
2008-04-01,8,False,DC,Toothache
2008-05-01,16,False,DC,Toothache
2008-06-01,29,False,DC,Toothache
2008-07-01,23,False,DC,Toothache
2008-08-01,30,False,DC,Toothache
2008-09-01,22,False,DC,Toothache
2008-10-01,23,False,DC,Toothache
2008-11-01,15,False,DC,Toothache
2008-12-01,23,False,DC,Toothache
2009-01-01,23,False,DC,Toothache
2009-02-01,28,False,DC,Toothache
2009-03-01,22,False,DC,Toothache
2009-04-01,29,False,DC,Toothache
2009-05-01,52,False,DC,Toothache
2009-06-01,11,False,DC,Toothache
2009-07-01,35,False,DC,Toothache
2009-08-01,46,False,DC,Toothache
2009-09-01,27,False,DC,Toothache
2009-10-01,32,False,DC,Toothache
2009-11-01,13,False,DC,Toothache
2009-12-01,23,False,DC,Toothache
2010-01-01,18,False,DC,Toothache
2010-02-01,41,False,DC,Toothache
2010-03-01,38,False,DC,Toothache
2010-04-01,25,False,DC,Toothache
2010-05-01,32,False,DC,Toothache
2010-06-01,16,False,DC,Toothache
2010-07-01,18,False,DC,Toothache
2010-08-01,36,False,DC,Toothache
2010-09-01,29,False,DC,Toothache
2010-10-01,28,False,DC,Toothache
2010-11-01,33,False,DC,Toothache
2010-12-01,28,False,DC,Toothache
2011-01-01,44,False,DC,Toothache
2011-02-01,49,False,DC,Toothache
2011-03-01,37,False,DC,Toothache
2011-04-01,33,False,DC,Toothache
2011-05-01,44,False,DC,Toothache
2011-06-01,58,False,DC,Toothache
2011-07-01,30,False,DC,Toothache
2011-08-01,65,False,DC,Toothache
2011-09-01,59,False,DC,Toothache
2011-10-01,40,False,DC,Toothache
2011-11-01,58,False,DC,Toothache
2011-12-01,43,False,DC,Toothache
2012-01-01,43,False,DC,Toothache
2012-02-01,57,False,DC,Toothache
2012-03-01,40,False,DC,Toothache
2012-04-01,42,False,DC,Toothache
2012-05-01,53,False,DC,Toothache
2012-06-01,47,False,DC,Toothache
2012-07-01,55,False,DC,Toothache
2012-08-01,63,False,DC,Toothache
2012-09-01,72,False,DC,Toothache
2012-10-01,52,False,DC,Toothache
2012-11-01,34,False,DC,Toothache
2012-12-01,71,False,DC,Toothache
2013-01-01,38,False,DC,Toothache
2013-02-01,59,False,DC,Toothache
2013-03-01,62,False,DC,Toothache
2013-04-01,58,False,DC,Toothache
2013-05-01,56,False,DC,Toothache
2013-06-01,47,False,DC,Toothache
2013-07-01,31,False,DC,Toothache
2013-08-01,53,False,DC,Toothache
2013-09-01,52,False,DC,Toothache
2013-10-01,39,False,DC,Toothache
2013-11-01,50,False,DC,Toothache
2013-12-01,43,False,DC,Toothache
2014-01-01,76,False,DC,Toothache
