date,cough,Morning Sickness,Synkinesis,Purpura Fulminans,Renal Colic,isPartial,"Alexia, Pure","Aphasia, Conduction",Stupor,Urinoma,state,Deaf-Blind Disorders,Eye Pain,Reticulocytosis,Systolic Murmurs,Piriformis Muscle Syndrome,Primary Progressive Nonfluent Aphasia,Susac Syndrome,Sweating Sickness,Alien Hand Syndrome,Body Weight Changes,Necrolytic Migratory Erythema,Striae Distensae,Infantile Apparent Life-Threatening Event,Slit Ventricle Syndrome
2010-09-01,47,11,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-01,31,10,0,0,0,False,0,0,0,0,DE,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-01,42,14,0,0,0,False,0,0,0,0,DE,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-01,38,10,0,0,0,False,0,0,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-01,31,11,0,0,0,False,0,0,0,0,DE,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-01,42,3,0,0,0,False,0,0,3,0,DE,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-01,26,7,0,0,0,False,0,0,3,0,DE,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-01,41,9,0,0,0,False,0,0,3,0,DE,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-01,40,7,0,0,0,False,0,0,0,0,DE,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-01,19,6,0,0,0,False,0,0,0,0,DE,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-01,25,9,0,0,0,False,0,0,0,0,DE,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-01,37,6,0,0,0,False,0,0,0,0,DE,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-01,37,4,0,0,0,False,0,0,0,0,DE,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-01,46,4,0,0,0,False,0,0,0,0,DE,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-01,50,7,0,0,0,False,0,0,0,0,DE,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-01,49,8,0,0,0,False,0,0,0,0,DE,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-01,54,5,0,0,0,False,0,0,0,0,DE,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-01,44,6,0,0,0,False,0,0,0,0,DE,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-01,36,7,0,0,0,False,0,0,0,0,DE,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-01,36,6,0,0,0,False,0,0,0,0,DE,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-01,28,9,0,0,0,False,0,0,0,0,DE,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-01,35,7,0,0,0,False,0,0,3,0,DE,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-01,33,6,0,0,0,False,0,0,0,0,DE,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-01,38,5,0,0,0,False,0,0,0,0,DE,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-01,38,10,0,0,0,False,0,0,0,0,DE,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-01,48,10,0,0,0,False,0,0,0,0,DE,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-01,50,3,0,0,0,False,0,0,0,0,DE,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-01,65,11,0,0,0,False,0,0,0,0,DE,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-01,59,6,0,0,0,False,0,0,0,0,DE,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-01,58,9,0,0,0,False,0,0,2,0,DE,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-01,48,7,0,0,0,False,0,0,0,0,DE,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-01,39,10,0,0,0,False,0,0,4,0,DE,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-01,49,6,0,0,0,False,0,0,2,0,DE,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-01,30,4,0,0,0,False,0,0,0,0,DE,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-01,34,2,0,0,0,False,0,0,0,0,DE,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-01,33,12,0,0,0,False,0,0,0,0,DE,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-01,37,4,0,0,0,False,0,0,0,0,DE,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-01,45,7,0,0,0,False,0,0,2,0,DE,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-01,40,4,0,0,0,False,0,0,0,0,DE,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-01,47,10,0,0,0,False,0,0,0,0,DE,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-01,47,7,0,0,0,False,0,0,2,0,DE,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-01,55,7,0,0,0,False,0,0,2,0,DE,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01,43,5,0,0,0,False,0,0,2,0,DE,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-01,56,2,0,0,0,False,0,0,0,0,DE,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,44,4,0,0,0,False,0,0,0,0,DE,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-01,35,6,0,0,0,False,0,0,2,0,DE,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-01,32,2,0,0,0,False,0,0,0,0,DE,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-01,37,4,0,0,0,False,0,0,0,0,DE,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-01,39,3,0,0,0,False,0,0,2,0,DE,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-01,42,6,0,0,0,False,0,0,0,0,DE,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-01,58,8,0,0,0,False,0,0,0,0,DE,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-01,64,3,0,0,0,False,0,0,2,0,DE,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01,70,10,0,0,0,False,0,0,2,0,DE,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-01,65,3,0,0,0,False,0,0,0,0,DE,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01,47,6,0,0,0,False,0,0,6,0,DE,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-01,39,5,0,0,0,False,0,0,2,0,DE,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,44,8,0,0,0,False,0,0,0,0,DE,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-01,41,6,0,0,0,False,0,0,0,0,DE,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01,24,7,0,0,0,False,0,0,0,0,DE,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-01,35,5,0,0,0,False,0,0,0,0,DE,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,50,11,0,0,0,False,0,0,2,0,DE,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-01,47,3,0,0,0,False,0,0,2,0,DE,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-01,59,7,0,0,0,False,0,0,0,0,DE,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-01,60,8,0,0,0,False,0,0,2,0,DE,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-01,60,9,0,0,0,False,0,0,0,0,DE,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-01,59,3,0,0,0,False,0,0,0,0,DE,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-01,61,2,0,0,0,False,0,0,0,0,DE,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-01,54,6,0,0,0,False,0,0,1,0,DE,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-01,57,6,0,0,0,False,0,0,1,0,DE,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-01,52,9,0,0,0,False,0,0,3,0,DE,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-01,45,6,0,0,0,False,0,0,1,0,DE,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-01,44,8,0,0,0,False,0,0,1,0,DE,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-01,62,3,0,0,0,False,0,0,1,0,DE,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-01,55,5,0,0,0,False,0,0,1,0,DE,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-01,70,3,0,0,0,False,0,0,0,0,DE,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-01,81,7,0,0,0,False,0,0,1,0,DE,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-01,74,8,0,0,0,False,0,0,0,0,DE,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-01,85,7,0,0,0,False,0,0,1,0,DE,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-01,72,5,0,0,0,False,0,0,1,0,DE,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-01,56,6,0,0,0,False,0,0,0,0,DE,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-01,55,6,0,0,0,False,0,0,1,0,DE,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-01,51,7,0,0,0,False,0,0,0,0,DE,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-01,46,8,0,0,0,False,0,0,1,0,DE,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-01,41,4,0,0,0,False,0,0,1,0,DE,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-01,52,4,0,0,0,False,0,0,1,0,DE,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-01,54,9,0,0,0,False,0,0,0,0,DE,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-01,65,5,0,0,0,False,0,0,2,0,DE,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,81,7,0,0,0,False,0,0,1,0,DE,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01,81,7,0,0,0,False,0,0,0,0,DE,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-01,100,4,0,0,0,False,0,0,0,0,DE,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-01,59,7,0,0,0,False,0,0,2,0,DE,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-01,56,7,0,0,0,False,0,0,0,0,DE,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-01,52,7,0,0,0,False,0,0,1,0,DE,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-01,56,5,0,0,0,False,0,0,1,0,DE,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01,42,4,0,0,0,False,0,0,0,0,DE,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-01,49,7,0,0,0,False,0,0,2,0,DE,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01,47,6,0,0,0,True,0,0,0,0,DE,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2004-01-01,24,6,0,0,0,False,0,0,0,0,FL,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2004-02-01,19,3,0,0,2,False,0,0,0,0,FL,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2004-03-01,15,3,0,0,0,False,0,0,0,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2004-04-01,18,5,0,0,0,False,0,0,0,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-05-01,11,5,0,0,0,False,0,0,0,0,FL,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2004-06-01,17,4,0,0,0,False,0,0,2,0,FL,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2004-07-01,19,9,0,0,0,False,0,0,0,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2004-08-01,21,3,0,2,0,False,0,0,0,0,FL,0,2,0,0,0,0,0,0,0,2,0,0,0,0
2004-09-01,15,3,0,0,0,False,0,0,2,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2004-10-01,19,4,0,0,2,False,0,0,0,0,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-11-01,24,2,0,0,0,False,0,0,0,0,FL,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2004-12-01,21,7,0,0,0,False,0,0,1,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-01,24,5,0,0,0,False,0,0,0,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-01,31,5,0,0,1,False,0,0,0,0,FL,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2005-03-01,25,4,0,0,0,False,0,0,0,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-04-01,21,6,0,0,1,False,0,0,0,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2005-05-01,24,4,0,0,1,False,0,0,0,0,FL,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2005-06-01,23,3,0,0,0,False,0,0,0,0,FL,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2005-07-01,20,6,0,0,1,False,0,0,0,0,FL,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-08-01,19,6,0,0,0,False,0,0,0,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-01,19,4,0,0,0,False,0,0,0,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-10-01,23,6,0,0,1,False,0,0,0,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2005-11-01,23,4,0,0,0,False,0,0,0,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-12-01,18,3,0,0,0,False,0,0,1,0,FL,0,2,0,0,0,0,0,0,0,1,1,0,0,0
2006-01-01,29,5,0,0,0,False,0,0,0,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2006-02-01,31,5,0,0,1,False,0,0,0,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-01,29,3,0,0,1,False,0,0,0,0,FL,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2006-04-01,26,5,0,0,0,False,0,0,1,0,FL,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2006-05-01,21,6,0,0,0,False,0,0,0,0,FL,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-06-01,20,7,0,1,0,False,0,0,0,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2006-07-01,21,5,0,0,0,False,0,0,1,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-01,19,7,0,0,0,False,0,0,1,0,FL,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-01,17,5,0,0,1,False,0,0,1,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-01,28,4,0,0,1,False,0,0,1,0,FL,0,3,0,0,0,0,0,0,0,0,1,0,0,0
2006-11-01,29,5,1,1,1,False,0,0,1,0,FL,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-01,26,7,0,0,1,False,0,0,0,0,FL,0,2,0,0,0,0,0,1,0,1,0,0,0,0
2007-01-01,28,5,0,0,1,False,0,0,0,0,FL,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-01,28,4,0,0,1,False,0,0,0,0,FL,0,3,0,0,0,0,0,0,1,0,0,0,0,0
2007-03-01,24,5,0,0,0,False,0,0,0,0,FL,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2007-04-01,25,5,0,0,0,False,0,0,0,0,FL,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2007-05-01,21,6,0,0,0,False,0,0,0,0,FL,0,2,0,0,0,0,0,2,0,0,0,0,0,0
2007-06-01,21,4,0,0,1,False,0,0,0,0,FL,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-01,21,6,0,0,0,False,0,0,0,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-01,20,4,0,0,0,False,0,0,0,0,FL,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2007-09-01,22,4,0,0,0,False,0,0,1,0,FL,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2007-10-01,25,6,0,0,0,False,0,0,0,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2007-11-01,26,4,0,0,0,False,0,0,0,0,FL,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-01,29,6,0,0,0,False,0,0,0,0,FL,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-01,30,6,0,0,1,False,0,0,0,0,FL,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2008-02-01,31,4,0,0,1,False,0,0,1,0,FL,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2008-03-01,34,5,0,0,0,False,0,0,1,0,FL,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2008-04-01,28,5,0,0,0,False,0,0,0,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-01,26,4,0,0,0,False,0,0,0,0,FL,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-01,22,6,0,0,1,False,0,0,0,0,FL,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2008-07-01,23,5,0,0,0,False,0,0,0,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-01,23,4,0,0,0,False,0,0,0,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2008-09-01,27,5,0,0,1,False,0,0,1,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2008-10-01,28,5,0,0,0,False,0,0,0,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2008-11-01,31,6,0,0,0,False,0,0,1,0,FL,0,2,0,0,0,0,0,1,1,0,0,0,0,0
2008-12-01,40,5,0,0,1,False,0,0,0,0,FL,0,2,0,0,0,0,0,1,1,0,0,0,0,0
2009-01-01,35,6,0,0,0,False,0,0,1,0,FL,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009-02-01,42,3,0,0,1,False,0,0,1,0,FL,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2009-03-01,34,5,0,0,0,False,0,0,1,0,FL,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2009-04-01,28,6,0,0,1,False,0,0,1,0,FL,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-01,27,6,0,0,0,False,0,0,0,0,FL,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2009-06-01,29,6,0,0,0,False,0,0,0,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-01,24,7,0,0,0,False,0,0,0,0,FL,0,3,0,0,0,0,1,1,0,0,0,0,0,0
2009-08-01,27,7,0,0,0,False,0,0,0,0,FL,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-01,34,3,0,0,1,False,0,0,1,0,FL,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-01,37,4,0,0,0,False,0,0,1,0,FL,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2009-11-01,35,5,0,0,1,False,0,0,1,0,FL,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2009-12-01,32,5,0,0,0,False,0,0,0,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-01,37,6,0,0,1,False,0,0,1,0,FL,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2010-02-01,37,6,0,0,0,False,0,0,0,0,FL,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2010-03-01,37,6,0,0,0,False,0,0,0,0,FL,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2010-04-01,32,6,0,0,0,False,0,0,1,0,FL,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2010-05-01,28,5,0,0,0,False,0,0,1,0,FL,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-01,26,6,0,0,0,False,0,0,1,0,FL,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2010-07-01,29,7,0,0,1,False,0,0,1,0,FL,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2010-08-01,26,7,0,0,0,False,0,0,1,0,FL,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2010-09-01,30,4,0,0,1,False,0,0,1,0,FL,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2010-10-01,38,6,0,0,1,False,0,0,1,0,FL,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2010-11-01,41,6,0,0,0,False,0,0,1,0,FL,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2010-12-01,45,5,0,0,0,False,0,0,1,0,FL,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2011-01-01,55,7,0,0,0,False,0,0,1,0,FL,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2011-02-01,53,6,0,0,0,False,0,0,1,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-01,46,8,0,0,0,False,0,0,0,0,FL,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2011-04-01,40,6,0,0,0,False,0,0,0,0,FL,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-01,32,7,0,0,0,False,0,0,1,0,FL,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01,29,8,0,0,0,False,0,0,0,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-01,29,10,0,0,0,False,0,0,1,0,FL,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-01,30,9,0,0,0,False,0,0,0,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-01,41,7,0,0,0,False,0,0,1,0,FL,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-01,40,7,0,0,0,False,0,0,1,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-01,44,6,0,0,0,False,0,0,1,0,FL,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2011-12-01,46,6,0,0,0,False,0,0,0,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-01,51,7,0,0,0,False,0,0,1,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-01,56,7,0,0,0,False,0,0,1,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-01,49,7,0,0,0,False,0,0,0,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-01,53,6,0,0,0,False,0,0,1,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-01,48,7,0,0,0,False,0,0,1,0,FL,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-01,43,6,0,0,0,False,0,0,1,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-01,45,8,0,0,0,False,0,0,0,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-01,40,9,0,0,0,False,0,0,1,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-01,47,7,0,0,0,False,0,0,0,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-01,51,7,0,0,0,False,0,0,1,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-01,57,6,0,0,0,False,0,0,0,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-01,67,8,0,0,0,False,0,0,1,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-01,66,7,0,0,0,False,0,0,1,0,FL,0,4,0,0,0,0,0,1,1,0,0,0,0,0
2013-02-01,59,7,0,0,0,False,0,0,0,0,FL,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-01,55,7,0,0,0,False,0,0,1,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-01,47,8,0,0,0,False,0,0,1,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-01,43,7,0,0,0,False,0,0,1,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-01,38,6,0,0,0,False,0,0,1,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-01,40,7,0,0,0,False,0,0,1,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-01,38,7,0,0,0,False,0,0,1,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-01,50,7,0,0,0,False,0,0,1,0,FL,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-01,50,6,0,0,0,False,0,0,1,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-01,55,7,0,0,0,False,0,0,1,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-01,61,7,0,0,0,False,0,0,0,0,FL,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-01,64,7,0,0,0,False,0,0,1,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-01,60,7,0,0,0,False,0,0,1,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01,56,6,0,0,0,False,0,0,1,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-01,53,7,0,0,0,False,0,0,1,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,49,7,0,0,0,False,0,0,0,0,FL,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-01,47,7,0,0,0,False,0,0,0,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-01,42,8,0,0,0,False,0,0,1,0,FL,0,5,0,0,0,0,0,1,0,0,0,0,0,0
2014-08-01,37,6,0,0,0,False,0,0,1,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-01,50,5,0,0,0,False,0,0,1,0,FL,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-01,55,7,0,0,0,False,0,0,1,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-01,57,6,0,0,0,False,0,0,1,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-01,75,7,0,0,0,False,0,0,0,0,FL,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01,66,6,0,0,0,False,0,0,1,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-01,61,7,0,0,0,False,0,0,1,0,FL,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01,64,7,0,0,0,False,0,0,1,0,FL,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-01,53,7,0,0,0,False,0,0,1,0,FL,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2015-05-01,48,7,0,0,0,False,0,0,1,0,FL,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-01,44,7,0,0,0,False,0,0,1,0,FL,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01,41,7,0,0,0,False,0,0,1,0,FL,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-01,43,6,0,0,0,False,0,0,0,0,FL,0,5,0,0,0,0,0,0,0,0,0,0,0,0
