date,cough,fever,amnesia,sore throat,sore joint,isPartial,allergy,diarrhea,runny nose,sneeze,state,itch
2004-06-01,17,17,10,10,0,False,40,13,0,0,SC,22
2004-07-01,10,43,7,7,0,False,26,13,0,9,SC,17
2004-08-01,17,31,6,0,0,False,19,11,0,0,SC,15
2004-09-01,13,28,0,10,0,False,31,14,0,7,SC,10
2004-10-01,16,43,5,5,0,False,47,0,7,0,SC,7
2004-11-01,29,26,6,6,0,False,15,15,0,0,SC,15
2004-12-01,11,21,5,5,0,False,28,7,7,7,SC,7
2005-01-01,18,38,5,5,0,False,18,9,6,6,SC,9
2005-02-01,35,53,5,9,0,False,12,12,0,6,SC,12
2005-03-01,20,49,0,6,0,False,38,5,0,16,SC,5
2005-04-01,19,77,0,14,0,False,22,19,6,0,SC,9
2005-05-01,17,28,4,13,0,False,40,26,0,0,SC,14
2005-06-01,16,43,0,9,0,False,30,24,6,0,SC,24
2005-07-01,11,53,0,7,0,False,23,20,0,6,SC,15
2005-08-01,10,38,4,8,0,False,24,10,0,5,SC,5
2005-09-01,11,29,4,4,0,False,38,21,5,0,SC,17
2005-10-01,19,51,7,5,0,False,43,18,4,4,SC,9
2005-11-01,19,22,3,7,0,False,30,5,5,5,SC,5
2005-12-01,23,44,0,9,0,False,9,12,5,9,SC,5
2006-01-01,18,38,3,10,0,False,33,10,4,4,SC,10
2006-02-01,24,44,0,4,0,False,27,10,4,8,SC,12
2006-03-01,21,36,11,16,0,False,51,11,7,4,SC,4
2006-04-01,18,54,3,8,0,False,41,15,0,0,SC,7
2006-05-01,11,37,3,10,0,False,33,16,0,0,SC,9
2006-06-01,4,35,0,3,0,False,35,8,0,6,SC,10
2006-07-01,12,36,3,8,0,False,26,15,4,7,SC,4
2006-08-01,22,29,2,7,0,False,24,14,3,3,SC,14
2006-09-01,11,42,0,5,0,False,33,8,3,3,SC,14
2006-10-01,9,46,4,6,0,False,23,16,0,6,SC,14
2006-11-01,20,33,0,10,0,False,26,14,3,3,SC,8
2006-12-01,32,45,2,8,0,False,31,18,6,6,SC,9
2007-01-01,19,32,2,15,0,False,40,15,7,7,SC,6
2007-02-01,22,53,0,11,0,False,26,16,4,3,SC,3
2007-03-01,17,42,0,7,0,False,50,16,2,5,SC,7
2007-04-01,17,39,5,5,0,False,34,16,2,0,SC,11
2007-05-01,17,47,5,8,0,False,32,21,2,0,SC,12
2007-06-01,14,38,2,5,0,False,25,12,0,2,SC,13
2007-07-01,15,45,3,7,0,False,18,19,2,5,SC,18
2007-08-01,9,35,2,5,0,False,34,10,2,5,SC,8
2007-09-01,10,35,2,9,0,False,21,17,2,2,SC,12
2007-10-01,18,30,1,11,0,False,43,14,3,2,SC,6
2007-11-01,14,38,4,6,0,False,32,10,6,2,SC,7
2007-12-01,31,32,2,10,0,False,24,15,0,2,SC,11
2008-01-01,23,35,1,11,0,False,36,13,2,8,SC,12
2008-02-01,30,45,0,11,0,False,25,16,2,5,SC,8
2008-03-01,18,43,3,9,0,False,50,15,3,0,SC,14
2008-04-01,14,45,6,10,0,False,52,17,0,5,SC,14
2008-05-01,18,36,4,11,0,False,30,12,2,2,SC,15
2008-06-01,10,34,3,7,0,False,33,25,0,4,SC,9
2008-07-01,12,29,3,6,0,False,47,14,0,2,SC,12
2008-08-01,13,34,2,5,0,False,35,18,3,4,SC,15
2008-09-01,15,44,1,9,0,False,24,19,3,2,SC,14
2008-10-01,26,40,2,7,0,False,29,15,3,3,SC,13
2008-11-01,25,45,4,10,0,False,27,15,3,5,SC,10
2008-12-01,18,37,4,12,0,False,34,20,2,5,SC,4
2009-01-01,25,39,2,10,0,False,31,20,2,7,SC,8
2009-02-01,25,50,4,12,0,False,30,23,6,4,SC,9
2009-03-01,22,45,2,12,0,False,41,24,3,3,SC,13
2009-04-01,21,41,2,16,0,False,37,25,3,5,SC,19
2009-05-01,15,48,4,12,0,False,34,24,2,2,SC,11
2009-06-01,20,35,2,10,0,False,37,19,2,5,SC,18
2009-07-01,12,33,1,12,0,False,29,25,2,7,SC,12
2009-08-01,21,39,2,11,0,False,42,28,2,4,SC,13
2009-09-01,31,47,1,13,0,False,42,16,4,3,SC,20
2009-10-01,34,52,2,12,0,False,40,16,1,3,SC,4
2009-11-01,27,50,0,14,0,False,32,24,5,5,SC,11
2009-12-01,26,43,2,13,0,False,33,18,2,3,SC,11
2010-01-01,20,46,3,14,0,False,30,28,3,5,SC,21
2010-02-01,24,46,3,12,0,False,36,22,1,6,SC,11
2010-03-01,26,44,2,11,0,False,46,29,1,3,SC,11
2010-04-01,17,44,3,11,0,False,58,27,3,7,SC,9
2010-05-01,23,50,2,12,0,False,45,33,3,3,SC,21
2010-06-01,13,37,1,8,0,False,41,32,2,3,SC,22
2010-07-01,16,52,2,9,0,False,46,27,3,6,SC,14
2010-08-01,18,41,2,9,0,False,40,31,5,4,SC,11
2010-09-01,27,46,3,12,0,False,40,21,7,3,SC,20
2010-10-01,26,37,4,13,0,False,40,27,1,5,SC,8
2010-11-01,28,44,5,19,0,False,29,27,3,10,SC,13
2010-12-01,37,50,5,14,0,False,26,26,4,4,SC,13
2011-01-01,30,51,4,14,0,False,34,30,4,5,SC,12
2011-02-01,43,58,5,17,0,False,34,27,6,5,SC,17
2011-03-01,32,51,5,15,0,False,56,29,3,4,SC,10
2011-04-01,21,54,8,13,0,False,42,30,1,5,SC,21
2011-05-01,22,46,3,13,0,False,37,36,3,2,SC,20
2011-06-01,23,44,5,12,0,False,38,31,1,3,SC,20
2011-07-01,12,52,5,13,0,False,35,31,1,3,SC,26
2011-08-01,20,44,4,11,0,False,42,33,1,3,SC,21
2011-09-01,23,46,4,13,0,False,37,34,4,6,SC,22
2011-10-01,31,47,5,14,0,False,40,28,5,6,SC,23
2011-11-01,33,43,5,16,0,False,36,31,3,5,SC,14
2011-12-01,30,44,5,16,0,False,36,31,4,5,SC,18
2012-01-01,35,48,4,18,0,False,35,30,3,5,SC,15
2012-02-01,39,52,6,15,0,False,44,32,4,3,SC,12
2012-03-01,27,47,6,15,0,False,58,38,3,5,SC,16
2012-04-01,24,60,5,17,0,False,49,41,1,2,SC,17
2012-05-01,27,55,7,15,0,False,45,31,3,4,SC,22
2012-06-01,25,54,10,12,0,False,45,35,2,5,SC,24
2012-07-01,29,49,11,14,0,False,42,41,3,5,SC,25
2012-08-01,27,46,9,14,0,False,50,37,2,5,SC,22
2012-09-01,29,48,5,21,0,False,49,35,6,5,SC,19
2012-10-01,36,67,7,19,0,False,42,39,3,5,SC,19
2012-11-01,42,52,6,18,0,False,39,33,4,7,SC,14
2012-12-01,50,62,7,21,0,False,39,43,5,5,SC,16
2013-01-01,45,56,6,16,0,False,38,37,6,7,SC,18
2013-02-01,39,61,7,22,0,False,40,43,6,5,SC,16
2013-03-01,38,58,8,19,0,False,49,52,6,5,SC,17
2013-04-01,33,54,7,19,0,False,57,47,5,4,SC,18
2013-05-01,29,51,6,15,0,False,48,40,3,5,SC,24
2013-06-01,24,52,6,16,0,False,44,47,3,6,SC,30
2013-07-01,26,51,8,11,0,False,39,46,3,5,SC,28
2013-08-01,23,48,5,14,0,False,49,37,3,6,SC,22
2013-09-01,37,49,13,16,0,False,48,45,6,6,SC,22
2013-10-01,32,46,6,16,0,False,47,38,4,6,SC,20
2013-11-01,38,50,5,20,0,False,40,35,5,6,SC,24
2013-12-01,54,58,5,23,0,False,39,42,4,6,SC,18
2014-01-01,45,58,4,16,0,False,39,41,7,5,SC,18
2014-02-01,37,57,4,18,0,False,44,39,5,7,SC,17
2014-03-01,34,53,4,17,0,False,58,53,5,8,SC,21
2014-04-01,32,53,5,18,0,False,67,52,4,6,SC,16
2014-05-01,29,53,5,16,0,False,49,54,4,6,SC,27
2014-06-01,29,53,5,17,0,False,45,55,3,5,SC,30
2014-07-01,24,51,9,16,0,False,50,50,4,6,SC,32
2014-08-01,25,52,10,15,0,False,47,43,5,6,SC,28
2014-09-01,30,53,9,19,0,False,45,42,7,7,SC,26
2014-10-01,37,61,9,21,0,False,43,45,4,7,SC,22
2014-11-01,40,56,8,24,0,False,37,43,5,5,SC,20
2014-12-01,58,75,4,30,0,False,37,45,7,5,SC,16
2015-01-01,49,62,4,24,0,False,40,37,6,5,SC,19
2015-02-01,46,61,2,24,0,False,41,47,8,7,SC,17
2015-03-01,45,72,6,22,0,False,49,59,4,9,SC,23
2015-04-01,36,55,3,19,0,False,68,44,5,4,SC,22
2015-05-01,33,58,4,24,0,False,49,48,3,4,SC,26
2015-06-01,32,57,3,22,0,False,44,46,3,4,SC,32
2015-07-01,27,57,3,17,0,False,39,53,4,6,SC,35
2015-08-01,28,54,4,16,0,False,43,52,5,7,SC,35
2015-09-01,39,58,4,22,0,False,47,46,7,4,SC,25
2015-10-01,40,56,5,20,0,False,41,41,3,6,SC,25
2015-11-01,50,63,4,21,0,False,35,40,5,6,SC,22
2015-12-01,61,71,4,25,0,False,39,45,5,5,SC,22
2016-01-01,49,63,3,22,0,False,39,44,6,8,SC,24
2016-02-01,46,68,3,25,0,False,38,47,7,7,SC,17
2016-03-01,47,74,4,21,0,False,65,47,6,6,SC,23
2016-04-01,39,57,2,24,0,False,54,48,5,7,SC,22
2016-05-01,40,55,3,22,0,False,45,51,6,5,SC,29
2016-06-01,33,57,3,18,0,False,47,54,4,5,SC,33
2016-07-01,25,53,3,16,0,False,39,51,4,6,SC,35
2016-08-01,27,47,4,16,0,False,44,50,4,5,SC,27
2016-09-01,40,54,3,19,0,False,47,50,7,6,SC,26
2016-10-01,34,53,3,17,0,False,39,44,6,5,SC,24
2016-11-01,46,49,3,20,0,False,40,44,7,5,SC,21
2016-12-01,59,58,3,24,0,False,37,45,8,6,SC,21
2017-01-01,51,57,3,21,0,False,40,55,7,7,SC,22
2017-02-01,59,82,3,25,0,False,50,50,9,7,SC,21
2017-03-01,50,76,2,25,0,False,61,52,7,7,SC,22
2017-04-01,41,59,3,22,0,False,56,54,5,6,SC,27
2017-05-01,38,54,3,22,0,False,51,56,6,5,SC,29
2017-06-01,33,62,3,20,0,False,54,62,5,5,SC,33
2017-07-01,29,59,1,18,0,False,46,61,4,6,SC,37
2017-08-01,29,49,2,16,0,False,49,52,4,6,SC,34
2017-09-01,36,53,2,18,0,False,47,49,5,5,SC,24
2017-10-01,45,58,4,20,0,False,47,47,5,6,SC,24
2017-11-01,54,64,3,27,0,False,44,52,7,6,SC,28
2017-12-01,65,67,3,30,0,False,35,61,7,6,SC,24
2018-01-01,75,100,3,30,0,False,43,59,10,5,SC,26
2018-02-01,68,99,3,30,0,False,51,59,8,6,SC,23
2018-03-01,45,64,3,27,0,False,58,52,8,6,SC,24
2018-04-01,41,61,3,24,0,False,62,59,6,7,SC,28
2018-05-01,44,59,2,22,0,False,56,55,6,6,SC,30
2018-06-01,37,58,2,20,0,False,49,63,4,6,SC,38
2018-07-01,35,57,2,18,0,False,52,65,4,5,SC,39
2018-08-01,31,53,2,19,0,False,54,68,6,6,SC,36
2018-09-01,42,55,3,30,0,True,55,57,9,6,SC,30
2004-01-01,28,85,0,28,0,False,37,0,0,0,SD,38
2004-02-01,0,83,0,0,0,False,71,0,0,0,SD,0
2004-03-01,0,70,0,0,0,False,0,0,0,0,SD,0
2004-04-01,0,27,0,0,0,False,70,0,0,35,SD,0
2004-05-01,0,0,0,0,0,False,69,0,0,0,SD,35
2004-06-01,0,31,0,0,0,False,79,0,0,0,SD,41
2004-07-01,62,62,0,0,0,False,100,0,0,0,SD,41
2004-08-01,84,0,0,0,0,False,36,36,0,0,SD,0
2004-09-01,24,47,0,0,0,False,46,31,0,0,SD,0
2004-10-01,0,24,0,0,0,False,0,0,0,0,SD,0
2004-11-01,24,0,0,0,0,False,31,31,0,31,SD,32
2004-12-01,43,0,0,0,0,False,69,27,0,0,SD,0
2005-01-01,0,55,0,18,0,False,36,47,24,0,SD,0
2005-02-01,19,19,0,0,0,False,37,0,25,0,SD,0
2005-03-01,33,0,0,0,0,False,32,0,0,0,SD,0
2005-04-01,37,56,0,19,0,False,94,24,0,0,SD,0
2005-05-01,35,35,0,0,0,False,34,0,0,0,SD,23
2005-06-01,20,20,20,0,0,False,25,0,0,0,SD,26
2005-07-01,19,94,0,0,0,False,0,24,0,0,SD,0
2005-08-01,0,18,0,18,0,False,69,23,0,0,SD,0
2005-09-01,0,15,0,15,0,False,39,20,0,0,SD,20
2005-10-01,14,28,0,14,0,False,27,18,0,0,SD,18
2005-11-01,0,73,0,15,0,False,37,19,0,19,SD,19
2005-12-01,27,27,0,14,0,False,44,18,0,0,SD,0
2006-01-01,24,12,0,0,0,False,31,15,0,0,SD,0
2006-02-01,12,36,0,12,0,False,30,61,0,0,SD,16
2006-03-01,21,21,0,10,0,False,20,46,0,0,SD,13
2006-04-01,33,100,22,11,0,False,43,29,0,14,SD,0
2006-05-01,22,32,0,11,0,False,42,14,14,14,SD,14
2006-06-01,12,60,0,24,0,False,39,16,31,0,SD,16
2006-07-01,11,11,0,0,0,False,37,29,0,0,SD,30
2006-08-01,31,41,10,10,0,False,40,13,26,0,SD,0
2006-09-01,19,29,0,19,0,False,25,0,0,0,SD,0
2006-10-01,8,17,0,17,0,False,22,11,0,0,SD,11
2006-11-01,33,16,0,0,0,False,31,42,0,0,SD,11
2006-12-01,24,41,0,8,0,False,21,21,0,0,SD,11
2007-01-01,29,43,0,0,0,False,28,14,9,0,SD,10
2007-02-01,15,37,0,0,0,False,48,14,0,19,SD,20
2007-03-01,14,48,0,14,0,False,31,31,0,0,SD,9
2007-04-01,21,41,0,0,0,False,62,9,0,0,SD,23
2007-05-01,13,20,7,0,0,False,34,17,0,9,SD,9
2007-06-01,0,15,0,7,0,False,43,29,0,0,SD,20
2007-07-01,28,28,0,14,0,False,31,27,0,0,SD,18
2007-08-01,0,19,13,6,0,False,66,8,0,0,SD,21
2007-09-01,30,24,0,12,0,False,46,31,0,0,SD,12
2007-10-01,11,32,0,0,0,False,34,34,0,13,SD,21
2007-11-01,16,36,0,10,0,False,13,7,0,0,SD,14
2007-12-01,5,26,5,26,0,False,17,20,0,13,SD,10
2008-01-01,14,47,5,9,0,False,31,19,12,0,SD,9
2008-02-01,30,30,0,10,0,False,35,16,0,6,SD,7
2008-03-01,20,40,10,20,0,False,36,7,0,7,SD,7
2008-04-01,14,24,0,5,0,False,43,18,0,6,SD,6
2008-05-01,5,41,0,5,0,False,17,7,0,13,SD,14
2008-06-01,0,41,0,6,0,False,22,15,0,0,SD,8
2008-07-01,0,33,6,6,0,False,40,7,0,0,SD,15
2008-08-01,37,32,0,11,0,False,34,21,7,14,SD,25
2008-09-01,5,23,14,14,0,False,33,30,0,6,SD,18
2008-10-01,25,47,8,21,0,False,16,11,5,0,SD,11
2008-11-01,47,28,0,9,0,False,27,39,6,6,SD,9
2008-12-01,22,45,4,9,0,False,32,20,6,6,SD,18
2009-01-01,13,39,0,0,0,False,25,19,0,0,SD,9
2009-02-01,49,45,0,13,0,False,23,14,9,6,SD,12
2009-03-01,39,28,0,8,0,False,36,23,10,0,SD,18
2009-04-01,32,64,0,8,0,False,26,13,5,0,SD,0
2009-05-01,22,27,0,13,0,False,32,32,0,0,SD,6
2009-06-01,14,28,0,9,0,False,30,43,0,6,SD,16
2009-07-01,18,32,0,13,0,False,32,26,12,0,SD,24
2009-08-01,4,18,0,9,0,False,37,31,0,14,SD,17
2009-09-01,16,24,8,8,0,False,36,44,0,10,SD,21
2009-10-01,33,48,7,11,0,False,24,28,0,5,SD,5
2009-11-01,26,64,11,11,0,False,46,22,5,5,SD,8
2009-12-01,14,50,0,4,0,False,19,21,5,9,SD,9
2010-01-01,28,56,3,7,0,False,34,27,0,5,SD,5
2010-02-01,29,40,7,11,0,False,26,21,0,0,SD,14
2010-03-01,30,43,7,13,0,False,28,32,4,6,SD,11
2010-04-01,28,56,3,14,0,False,47,16,5,4,SD,12
2010-05-01,12,85,0,8,0,False,40,27,0,0,SD,10
2010-06-01,29,50,0,21,0,False,43,33,5,0,SD,11
2010-07-01,20,36,8,8,0,False,31,41,0,8,SD,18
2010-08-01,34,23,0,4,0,False,39,17,0,5,SD,10
2010-09-01,31,48,10,31,0,False,46,20,4,13,SD,11
2010-10-01,26,26,3,23,0,False,38,46,4,11,SD,9
2010-11-01,59,40,6,15,0,False,26,32,0,4,SD,6
2010-12-01,21,40,3,6,0,False,33,39,14,16,SD,12
2011-01-01,19,48,7,10,0,False,22,26,6,6,SD,10
2011-02-01,23,56,5,13,0,False,25,35,5,10,SD,5
2011-03-01,42,37,7,16,0,False,42,37,3,4,SD,12
2011-04-01,22,32,10,20,0,False,39,32,3,0,SD,11
2011-05-01,21,24,3,11,0,False,58,31,5,3,SD,11
2011-06-01,12,40,3,15,0,False,41,21,8,4,SD,22
2011-07-01,24,45,9,18,0,False,40,25,0,6,SD,20
2011-08-01,14,36,6,22,0,False,50,30,0,5,SD,22
2011-09-01,16,28,5,10,0,False,53,25,7,3,SD,19
2011-10-01,24,51,12,10,0,False,41,28,3,8,SD,8
2011-11-01,34,46,7,17,0,False,25,23,3,6,SD,18
2011-12-01,26,33,2,7,0,False,29,32,6,0,SD,16
2012-01-01,37,42,7,22,0,False,39,44,3,3,SD,9
2012-02-01,41,45,0,13,0,False,36,39,9,7,SD,18
2012-03-01,29,60,7,20,0,False,41,27,0,3,SD,10
2012-04-01,34,63,9,18,0,False,71,46,3,3,SD,12
2012-05-01,28,47,9,35,0,False,44,24,5,6,SD,9
2012-06-01,21,42,3,8,0,False,40,32,7,5,SD,27
2012-07-01,38,43,7,19,0,False,53,48,3,6,SD,21
2012-08-01,23,28,16,7,0,False,56,41,0,3,SD,22
2012-09-01,45,40,7,16,0,False,52,45,4,6,SD,13
2012-10-01,28,77,8,28,0,False,45,41,4,5,SD,16
2012-11-01,26,42,18,18,0,False,38,48,3,10,SD,9
2012-12-01,32,57,10,22,0,False,35,53,5,10,SD,16
2013-01-01,40,66,5,20,0,False,34,40,6,7,SD,13
2013-02-01,31,65,8,31,0,False,29,37,4,5,SD,9
2013-03-01,39,44,12,19,0,False,49,38,6,5,SD,14
2013-04-01,28,64,5,17,0,False,47,48,6,2,SD,16
2013-05-01,27,44,10,14,0,False,39,36,5,10,SD,21
2013-06-01,19,45,4,4,0,False,64,31,0,3,SD,20
2013-07-01,20,38,6,16,0,False,40,63,5,5,SD,28
2013-08-01,25,21,11,15,0,False,48,52,6,0,SD,25
2013-09-01,41,31,7,13,0,False,43,57,10,5,SD,21
2013-10-01,41,33,5,23,0,False,28,29,6,5,SD,19
2013-11-01,36,40,0,24,0,False,37,48,7,4,SD,9
2013-12-01,53,47,5,27,0,False,39,45,2,10,SD,10
2014-01-01,43,67,2,15,0,False,38,52,4,4,SD,15
2014-02-01,37,55,5,22,0,False,42,41,5,8,SD,14
2014-03-01,40,49,2,14,0,False,44,49,4,11,SD,12
2014-04-01,44,35,3,17,0,False,45,52,5,5,SD,20
2014-05-01,49,46,5,26,0,False,58,53,6,3,SD,10
2014-06-01,38,44,4,6,0,False,47,40,8,7,SD,30
2014-07-01,32,48,6,12,0,False,47,51,6,8,SD,33
2014-08-01,31,60,12,27,0,False,60,40,0,5,SD,19
2014-09-01,53,43,19,29,0,False,46,30,7,5,SD,17
2014-10-01,26,52,13,16,0,False,45,48,3,5,SD,8
2014-11-01,45,42,10,23,0,False,35,47,7,4,SD,11
2014-12-01,50,41,3,28,0,False,47,47,10,7,SD,13
2015-01-01,44,54,6,16,0,False,44,44,9,4,SD,17
2015-02-01,54,53,2,35,0,False,40,35,9,10,SD,15
2015-03-01,50,53,3,22,0,False,44,48,5,4,SD,20
2015-04-01,38,53,3,17,0,False,45,60,8,9,SD,17
2015-05-01,35,58,0,16,0,False,60,55,5,7,SD,11
2015-06-01,18,48,6,18,0,False,45,53,5,9,SD,24
2015-07-01,31,50,2,23,0,False,48,46,7,4,SD,25
2015-08-01,34,49,4,18,0,False,57,61,2,6,SD,22
2015-09-01,35,58,3,36,0,False,48,44,5,6,SD,22
2015-10-01,45,53,6,12,0,False,35,42,4,2,SD,25
2015-11-01,49,49,2,15,0,False,38,45,2,7,SD,17
2015-12-01,42,63,4,25,0,False,44,53,7,5,SD,17
2016-01-01,50,43,1,16,0,False,29,54,6,5,SD,14
2016-02-01,54,80,5,25,0,False,36,58,4,8,SD,15
2016-03-01,63,71,6,31,0,False,51,67,6,4,SD,28
2016-04-01,33,52,8,17,0,False,47,54,8,5,SD,15
2016-05-01,32,43,1,27,0,False,62,47,6,4,SD,18
2016-06-01,32,39,3,24,0,False,58,55,7,6,SD,31
2016-07-01,28,57,4,16,0,False,40,55,5,5,SD,35
2016-08-01,24,37,4,15,0,False,50,52,3,6,SD,22
2016-09-01,31,63,2,19,0,False,46,52,7,6,SD,23
2016-10-01,50,47,5,16,0,False,47,57,4,2,SD,14
2016-11-01,48,48,5,25,0,False,34,53,4,9,SD,13
2016-12-01,52,42,2,20,0,False,25,58,4,3,SD,12
2017-01-01,67,63,2,19,0,False,22,51,10,6,SD,19
2017-02-01,52,93,1,23,0,False,40,52,7,6,SD,11
2017-03-01,57,75,3,33,0,False,39,50,7,4,SD,15
2017-04-01,43,51,2,22,0,False,64,55,4,3,SD,18
2017-05-01,31,60,4,17,0,False,57,53,3,6,SD,18
2017-06-01,27,51,0,13,0,False,61,55,3,7,SD,23
2017-07-01,32,44,1,15,0,False,55,47,5,4,SD,27
2017-08-01,21,40,2,13,0,False,47,52,5,6,SD,27
2017-09-01,36,47,3,19,0,False,55,43,4,4,SD,19
2017-10-01,38,44,12,25,0,False,36,61,8,4,SD,21
2017-11-01,49,43,3,17,0,False,49,55,4,7,SD,20
2017-12-01,47,61,3,22,0,False,37,70,4,7,SD,9
2018-01-01,63,86,3,23,0,False,42,67,9,13,SD,15
2018-02-01,77,79,6,22,0,False,48,64,8,6,SD,12
2018-03-01,61,82,2,21,0,False,32,69,5,6,SD,22
2018-04-01,36,50,6,31,0,False,43,71,11,6,SD,21
2018-05-01,26,64,2,26,0,False,56,69,9,3,SD,27
2018-06-01,43,55,1,27,0,False,67,57,5,5,SD,24
2018-07-01,46,68,1,18,0,False,46,67,5,1,SD,34
2018-08-01,42,45,1,15,0,False,58,61,4,6,SD,25
2018-09-01,38,59,0,25,0,True,73,76,16,5,SD,34
2004-01-01,11,16,0,4,0,False,39,11,0,0,TN,11
2004-02-01,13,32,4,11,0,False,24,16,0,0,TN,11
2004-03-01,20,37,6,6,0,False,54,14,7,0,TN,0
2004-04-01,13,53,4,4,0,False,48,16,0,0,TN,11
2004-05-01,12,45,8,16,0,False,30,15,0,5,TN,15
2004-06-01,16,49,4,4,0,False,35,20,0,5,TN,12
2004-07-01,4,29,4,4,0,False,47,20,0,0,TN,17
2004-08-01,7,35,3,17,0,False,35,13,0,4,TN,15
2004-09-01,13,53,6,10,0,False,57,8,0,0,TN,6
2004-10-01,14,44,7,3,0,False,36,15,0,4,TN,11
2004-11-01,23,40,3,10,0,False,33,18,0,4,TN,7
2004-12-01,36,36,10,5,0,False,33,12,4,4,TN,10
2005-01-01,11,56,11,8,0,False,23,12,4,4,TN,5
2005-02-01,22,39,3,9,0,False,37,11,4,0,TN,9
2005-03-01,17,60,3,9,0,False,36,13,3,6,TN,3
2005-04-01,21,67,3,4,0,False,59,11,0,7,TN,11
2005-05-01,20,48,3,9,0,False,44,20,3,5,TN,13
2005-06-01,14,46,0,8,0,False,26,15,0,7,TN,7
2005-07-01,8,46,3,8,0,False,51,13,0,3,TN,10
2005-08-01,20,44,2,7,0,False,39,19,0,3,TN,6
2005-09-01,17,41,0,9,0,False,27,8,4,0,TN,11
2005-10-01,15,45,2,9,0,False,33,11,8,3,TN,7
2005-11-01,19,42,4,7,0,False,38,17,0,5,TN,9
2005-12-01,22,35,3,11,0,False,22,16,3,3,TN,12
2006-01-01,20,54,4,7,0,False,43,15,4,3,TN,7
2006-02-01,22,66,2,6,0,False,32,10,2,2,TN,8
2006-03-01,19,45,2,11,0,False,39,15,2,4,TN,7
2006-04-01,16,51,3,6,0,False,48,19,3,2,TN,12
2006-05-01,16,48,3,9,0,False,44,24,2,3,TN,12
2006-06-01,11,35,5,6,0,False,33,10,0,2,TN,17
2006-07-01,13,44,2,6,0,False,35,24,2,2,TN,8
2006-08-01,18,46,1,5,0,False,41,15,0,4,TN,10
2006-09-01,12,48,2,7,0,False,49,10,2,3,TN,9
2006-10-01,13,34,0,9,0,False,34,16,2,4,TN,7
2006-11-01,18,39,3,8,0,False,24,14,0,3,TN,9
2006-12-01,21,49,2,11,0,False,34,19,2,3,TN,7
2007-01-01,17,41,3,7,0,False,27,14,3,2,TN,9
2007-02-01,27,49,4,10,0,False,24,17,0,3,TN,7
2007-03-01,17,48,4,8,0,False,40,16,3,2,TN,15
2007-04-01,21,48,0,8,0,False,27,11,2,1,TN,5
2007-05-01,7,43,1,8,0,False,37,17,2,4,TN,11
2007-06-01,14,45,2,5,0,False,28,17,2,2,TN,13
2007-07-01,10,37,1,5,0,False,29,16,4,1,TN,11
2007-08-01,9,44,2,6,0,False,30,16,4,3,TN,12
2007-09-01,10,51,1,6,0,False,41,17,3,3,TN,11
2007-10-01,16,41,1,6,0,False,38,15,5,2,TN,8
2007-11-01,26,42,1,13,0,False,35,12,4,3,TN,8
2007-12-01,30,53,2,7,0,False,32,18,1,5,TN,8
2008-01-01,25,40,1,11,0,False,31,13,3,3,TN,6
2008-02-01,30,58,1,10,0,False,35,18,4,2,TN,6
2008-03-01,21,49,2,7,0,False,37,18,2,5,TN,9
2008-04-01,17,49,4,9,0,False,48,16,2,2,TN,16
2008-05-01,20,41,4,7,0,False,49,14,1,2,TN,13
2008-06-01,15,42,4,10,0,False,35,18,2,4,TN,17
2008-07-01,15,49,3,8,0,False,37,17,2,2,TN,16
2008-08-01,15,44,2,7,0,False,45,15,2,2,TN,13
2008-09-01,13,46,2,10,0,False,36,26,3,2,TN,13
2008-10-01,20,44,2,9,0,False,37,23,3,2,TN,10
2008-11-01,25,37,2,12,0,False,30,17,4,3,TN,14
2008-12-01,21,54,3,13,0,False,31,25,4,2,TN,13
2009-01-01,29,40,2,10,0,False,34,16,2,4,TN,9
2009-02-01,22,47,0,11,0,False,35,26,3,4,TN,10
2009-03-01,26,48,3,11,0,False,48,25,2,2,TN,11
2009-04-01,20,43,2,13,0,False,47,21,1,6,TN,7
2009-05-01,25,51,2,14,0,False,48,16,3,5,TN,14
2009-06-01,18,44,2,9,0,False,44,27,2,4,TN,14
2009-07-01,18,43,2,8,0,False,40,31,4,4,TN,18
2009-08-01,20,48,2,9,0,False,43,23,4,3,TN,17
2009-09-01,20,63,3,12,0,False,49,23,3,8,TN,14
2009-10-01,26,60,3,11,0,False,39,18,3,5,TN,13
2009-11-01,34,52,2,12,0,False,43,30,4,2,TN,11
2009-12-01,30,46,4,13,0,False,35,19,3,7,TN,11
2010-01-01,32,46,3,9,0,False,38,23,2,7,TN,8
2010-02-01,24,44,1,11,0,False,38,23,4,3,TN,9
2010-03-01,23,52,3,9,0,False,50,28,2,5,TN,10
2010-04-01,27,51,2,11,0,False,70,27,3,5,TN,12
2010-05-01,23,58,4,10,0,False,47,29,2,5,TN,14
2010-06-01,23,54,1,11,0,False,44,25,2,4,TN,15
2010-07-01,18,50,2,7,0,False,44,32,2,5,TN,18
2010-08-01,24,55,2,13,0,False,49,27,2,1,TN,20
2010-09-01,23,47,6,13,0,False,46,30,5,3,TN,12
2010-10-01,28,48,5,11,0,False,42,27,1,4,TN,11
2010-11-01,31,53,5,13,0,False,40,28,3,5,TN,15
2010-12-01,28,52,4,15,0,False,26,27,4,4,TN,10
2011-01-01,33,58,8,15,0,False,35,30,3,3,TN,11
2011-02-01,38,76,6,17,0,False,35,32,4,3,TN,13
